544444440GREEN KENNETH O               1954030620241103440198000587149019810059825711982006165114198300621476019840062623821985006485124198600654386119870065788751988006897255198900698501019900070794411991007120029199200720678819930075946651994007383865199500755459419960079343321997007989250199800810595519990080559782000008113905200100836514720020084593902003008470654200400873108520050087419952006008975990200700913246820080091393442009009272343201000951212020110095218452012009647997201300963083220140098318052015009990722201601009976520170103009232018010294810201901045347720200107696792021010606720202201099877320230109442700000000000000
322222220LEE CHRISTOPHER U             1966070420241105233200100638552520020064671062003006564541200400697891020050070316612006007250258200700741746520080073596792009007500692201000756625820110077340352012007812947201300804652020140081363292015008328144201600857090820170086402502018008718946201900862392820200088323692021009134971202200933686720230093601590000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
311111109MARTIN KAREN T                1961102420241107163200800440913620090043645822010004456314201100451778120120045861562013004790840201400491573220150049237982016004995475201700520740520180052937082019005315817202000546430320210056136212022005665306202300570999800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
111111111JOHNSON MARY B                1960100720241108310199300694422419940069964401995007201665199600728671419970075020551998007793666199900782003320000079629522001008035812200200820072520030086239822004008642850200500876709520060087229312007009099056200800900099020090092328232010009630926201100962409320120097297092013009924244201401013168020150102441322016010153988201701021154020180104717732019010592301202001070901220210111585372022011271119202301117475600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
199999999MARTINEZ ELIZABETH J          1965041220241111361198800646885919890068093381990006889832199100685603719920069903931993007160132199400728861819950073775571996007442309199700768821619980080231281999008050717200000827006220010082881352002008295502200300852328620040084392102005008682506200600886946420070090592172008009219384200900927575520100093976322011009438797201200967148720130099703192014010059881201500994487520160100423902017010342267201801051922120190105331872020010853701202101095812920220110582162023011013147000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
622222217MITCHELL MELISSA V            1960072820241113300199400257299719950025880291996002761273199700274397719980028570281999002892857200000296753520010030140762002003003212200300301028720040031411302005003235277200600318747120070033343562008003337304200900342569620100034679542011003548354201200348331520130036472852014003649608201500367610520160036892202017003765844201800379338620190039853072020003972042202100409850720220040808382023004087673000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
299999998JACKSON CHARLES S             1962071620241122169200800359879320090038177302010003921672201100380465320120039141152013004055967201400409818520150042113832016004289811201700439800820180043843392019004574321202000451305320210046507782022004689072202300479341500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
411111108LEWIS MARK C                  1985112820241123045202000419048120210040667392022004156715202300437709000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
277777776TAYLOR THOMAS Q               1960021020241208186200600454760120070045579752008004697880200900473128120100049977522011004967244201200500365520130051212642014005171577201500524108520160054637502017005444187201800564971720190057959842020005815605202100577094420220060088262023005974032000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
366666664HARRIS MATTHEW Y              1968080420241210077201700472492420180047370812019004849195202000493966420210050286902022005034624202300514084500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
355555553WHITE LISA X                  1973090520241216097201500330175120160034922632017003594732201800364443620190036310422020003638433202100378677820220038173672023004011049000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
911111103KELLY KELLY V                 1960123120241231225200200467825920030046783512004004708966200500489063820060049336172007004973263200800517570120090052109002010005411118201100537152420120054500202013005494287201400563996020150057628792016005966353201700588458020180060415352019006125553202000614325920210064702572022006424747202300660413100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
744444438COLLINS RYAN G                1964012520250418299199600701314519970072402281998007368905199900720080720000076328592001007477927200200792520420030080958102004007985009200500816427320060084858932007008634900200800875832420090088762652010008654473201100902486920120089719992013009474023201400932242320150097533782016009706679201700982458220180101476232019010249700202001022906120210102531962022010358319202301051742720240107789200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
733333327EDWARDS LAURA F               1961092620250504394198600644670119870064606351988006818043198900688370319900070634271991007133600199200706438819930071908901994007481717199500746853419960076328641997007689281199800790207619990079236332000008180013200100845856820020084954952003008409161200400871985020050088363922006008832166200700912332520080091977852009009366283201000926978520110095354662012009779424201300967092420140100550302015009889588201601022583220170104983782018010426093201901075581220200108617182021010835838202201085701920230112771952024011158768000000000000000000000000000000000000000000000000000000000000000000000000000000
755555549REYES CYNTHIA H               1961120620250519285199700681337819980067133541999007121572200000727223220010073782262002007386931200300734860120040077173122005007656464200600777287820070079807442008008084522200900822384720100083478722011008690703201200890552820130087772012014009080861201500892863720160093213952017009471326201800935163220190095084132020009718530202100989242520220100657142023010357965202401041504100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
766666660STEWART HENRY I               1961120420250620384198700513557019880052132261989005323846199000561466019910056746281992005719584199300586586219940059457611995006071134199600621527719970061800651998006293643199900655710320000066986822001006555159200200677398920030069590152004006867394200500712420720060070712152007007327974200800741923120090075447692010007516714201100767705720120078417752013007819595201400795201220150081748752016008125082201700836101120180085589812019008552108202000867532820210087621072022008741507202300897280020240091852560000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
722222216CRUZ JEFFREY E                1960092120250705399198600727039119870071341001988007673516198900745559619900075601921991007831240199200790506519930082815451994008304507199500860569419960088123531997008935615199800902035019990088735292000009050088200100922382520020094184692003009707824200400979265820050098451382006009928323200701039105720080102890132009010438022201001076212720110108839382012010994292201301115971920140112676462015011231190201601139845120170116767542018011676804201901214346520200119958932021012136026202201224460520230126032372024012579669000000000000000000000000000000000000000000000000000000000000000000000000000000
777777771MORRIS DIANE J                1964011320251207320199300623117119940064936221995006727687199600679449419970067378701998007185761199900734893020000072795832001007336506200200742330820030075341142004007856203200500801777820060082356532007008137430200800846365420090084216532010008729347201100865019520120086640412013009131092201400922461620150090679782016009474941201700931826920180097816052019009679366202000970531320210101598862022010232571202301033029620240105434960000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
